,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,cluster,_id,actual_cluster,cluster_ids
63,63,0.2323776355,0.2433210152,-1.2235807265,-0.2415281871,-0.20206014519999999,0.45370317579999997,0.2641664441,0.9447847717,0.42413191780000004,1.219496372,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32880,2,2
64,64,-0.2920738184,1.795205578,-0.9555889604000001,0.4859698584,-0.3218953587,-0.4551375582,-0.3927372841,0.5135829408,0.7652480967,1.3387116978,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,113,2,2
65,65,0.2430084082,0.1304566834,-0.41960542799999995,-0.3870277962,-0.1421425385,0.4262549657,0.5926183083,0.9447847717,0.0830157389,1.2490410397,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32882,2,2
66,66,0.2075724992,-0.1611095072,-0.1516136618,-0.4452276399,-0.0822249317,0.399823356,0.9621266554000001,0.40578248299999997,-0.5707902707,1.2785857074,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32884,2,2
67,67,0.5229520897,-0.8288901373,0.1163781044,-0.0087288125,0.4570335289,1.2649502739,0.4283923762,-0.7800225520999999,-0.7413483602,0.17195648670000002,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,117,2,2
68,68,0.0551980903,-0.7818633323999999,-0.9555889604000001,0.25802047079999996,0.357170851,0.5726454195,0.3462794102,0.1901815675,-0.0306896541,0.8763635644,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,118,1,2
69,69,0.1615058174,-0.2833792001,0.3843698706,-0.5713273011,-0.3418678942,0.3728834461,1.2084655535,-0.1332198057,-1.1393172356,1.3081303751,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32886,2,2
70,70,0.0091314085,-1.1674831328,-0.0176177787,0.4277700148,0.09752788849999999,0.49487549090000005,-0.3516808011,-0.6722220944,-0.0022633058,0.9743274626,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,120,1,2
71,71,0.0906339993,-0.0200290924,-0.0176177787,-0.7604767929999999,-0.54159325,0.3327277313,0.9210701724,0.6752836273999999,-0.4002321812,1.3527065403999998,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32889,2,2
72,72,-0.0581968187,-0.20813631219999998,0.7863575198999999,-1.0272260762999998,-0.6015108568,0.9889432725,1.2905785195000001,-0.1871200345,-1.309875325,0.49176455659999996,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,124,2,2
73,73,0.0091314085,-0.3774328099,-1.2235807265,-1.0272260762999998,-0.8012362125,0.266648707,0.3873358932,0.5674831696,0.1682947836,1.427345701,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32894,2,2
74,74,0.2075724992,-0.5467293077000001,-0.9555889604000001,1.4996171353,1.2159898809,0.3779664479,0.5105053422,0.3518822542,-0.0875423506,1.1438205564,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,127,2,2
75,75,-0.0014993642,-0.9041330251999999,-1.3575766096000002,-1.1727256855,-0.8012362125,0.2534329022,0.1409969951,0.4596827119,0.3104265248,1.4418588711000002,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32895,2,2
76,76,-0.6747816361,-0.1517041463,0.9203534029000001,-0.8477765584,-0.30192282309999996,-0.7870575801999999,1.3316350026000001,-0.1332198057,-1.3667280215000002,0.8395623115999999,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,129,2,2
77,77,-0.0014993642,-1.1486724109,-0.5536013111,-1.0272260762999998,-0.8012362125,0.21429378780000002,-0.105341903,-0.1871200345,0.1398684354,1.4864350363999999,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32898,2,2
78,78,-0.0014993642,-1.3273742696,-0.1516136618,-0.8817264672,-0.54159325,0.1751546734,-0.5980196992,-0.34882072119999996,0.39570556960000003,1.5315295293,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32901,2,2
79,79,0.3705776808,-0.8006740543,0.6523616368,-0.7119769233,-0.401785501,1.1668483379,0.5105053422,-1.2651246119,-1.1393172356,0.35026114799999997,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,134,2,2
80,80,0.3812084535,1.9268806318,-0.1516136618,-1.0272260762999998,-0.7413186058,1.3472949042,-0.8033021143000001,-0.1332198057,0.679969052,0.1823230368,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,137,1,2
81,81,-0.0014993642,2.0115288807,-0.5536013111,-0.7119769233,-0.48167564329999996,0.12381635449999999,-0.4337937671,0.028480880899999998,0.5378373108,1.4947282765,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32905,2,2
82,82,-0.026304500499999998,-0.9229437471999999,-0.6875971942,-0.5228274314,-0.2819502875,0.08569384050000001,0.2231099611,-0.0254193479,-0.059116002300000005,1.4563720412,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32908,2,2
83,83,-0.0475660459,-0.7066204445000001,-0.9555889604000001,-0.4452276399,-0.46170310770000006,0.073494636,0.3873358932,0.2440817964,-0.0306896541,1.4434138536,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32909,2,2
84,84,-0.0475660459,1.9550967147999998,-1.2235807265,-0.2512281611,-0.3418678942,0.035880422200000005,-0.146398386,0.5135829408,0.566263659,1.4055759458000001,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32912,2,2
85,85,-0.0475660459,-1.1580777718000002,-1.4915724927,-0.1978783044,-0.401785501,0.0231729175,0.0178275461,0.5674831696,0.45255826600000004,1.3931360857,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32913,2,2
86,86,-0.37712000009999996,-0.057650536399999994,-1.3575766096000002,0.0009711614,-0.162115074,-0.517150181,0.3052229272,0.7830840851,0.3388528731,1.0194219555,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,146,2,2
87,87,-0.0475660459,-0.9041330251999999,-1.2235807265,-0.0669286562,-0.3418678942,-0.0017337916000000001,0.1820534781,0.3518822542,0.1967211319,1.3677380381,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32915,2,2
88,88,1.0899266345,0.7418051475,-0.28560954489999996,0.88366879,0.5768687424,1.4987683599000001,-0.3927372841,1.4837870603999999,1.1632169720999999,-0.8082008231000001,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,148,2,2
89,89,-0.0581968187,-0.9605651911,-1.3575766096000002,-0.0087288125,-0.401785501,-0.013932996100000001,0.1409969951,0.4596827119,0.3104265248,1.3552981780000002,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32916,2,2
90,90,-0.0581968187,-0.7630526104,-1.0895848435,-0.0087288125,-0.5216207144,-0.0383314051,0.3052229272,0.2979820253,0.054589390599999996,1.3299001303,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32918,2,2
91,91,-0.0723711823,-0.5937561125999999,-0.6875971942,-0.0087288125,-0.6015108568,-0.050530609500000004,0.5926183083,0.1362813387,-0.2865267883,1.3174602702,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32919,2,2
92,92,-0.0936327277,-0.3680274489,-0.6875971942,-0.0087288125,-0.7213460702,-0.06272981400000001,0.7157877573,0.3518822542,-0.2865267883,1.3050204101,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32920,2,2
93,93,0.28907509,1.9550967147999998,-0.41960542799999995,1.1940679561,-0.0822249317,0.6122928341,-0.5980196992,-0.0254193479,0.6231163555,1.0126836979,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,157,1,2
94,94,-0.1361558186,-0.5091078638000001,-1.2235807265,-0.0378287344,-0.2420052163,-0.1222009359,0.3873358932,0.5135829408,0.1114420871,1.2433394371,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32925,2,2
95,95,-0.9901612265999999,-0.7818633323999999,0.1163781044,0.20952060109999998,-0.42175803659999994,-1.0351080714,0.5515618253,-0.7800225520999999,-0.8266274049,0.3165698603,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,159,2,2
96,96,-0.20702763670000002,-0.43386497590000006,-0.9555889604000001,-0.4452276399,-0.2819502875,-0.1918380615,0.5105053422,0.40578248299999997,-0.059116002300000005,1.1697369316,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32931,2,2
97,97,-0.267268682,-0.0200290924,-0.5536013111,-0.7119769233,-0.48167564329999996,-0.2370767781,0.7568442403,0.7291838562,-0.1443950471,1.1215324737,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32935,2,2
98,98,0.7072188168000001,0.4502389569,0.1163781044,0.6896693112000001,0.5169511356000001,1.2639336735,0.1409969951,1.4298868316,0.6231163555,-0.7962792905,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,170,1,2
99,99,-0.3133353638,0.5066711228,0.3843698706,-0.8817264672,-0.54159325,-0.3128135059,-0.023228937,1.4837870603999999,0.7652480967,1.0380817456,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32942,2,2
100,100,1.2068651343999999,-1.1862938548,-0.8215930773000001,0.6023695457,1.0362370607,0.7871480983,-0.105341903,0.1362813387,0.3104265248,-1.0181234621,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,175,1,2
101,101,-0.306248182,0.3279692641,-0.28560954489999996,-0.7604767929999999,-0.3818129654,-0.3336538136,0.3873358932,1.2142859161,0.39570556960000003,1.0147570079000001,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32944,2,2
102,102,0.4272751353,1.3813696946,1.0543492859999999,0.0252210962,1.7552483415,0.9945345745,-2.4866179179,0.5135829408,2.1865655088,0.7358968109,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,178,2,2
103,103,-0.3487712729,-0.0858666193,0.7863575198999999,-0.8817264672,-0.401785501,-0.37380952829999997,1.2495220365000002,0.1362813387,-1.0824645391,0.9681075326,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32948,2,2
104,104,0.7532854984999999,-1.064024162,-0.28560954489999996,1.7372664968,-0.54159325,1.5994117968000001,-0.023228937,-0.4566211789,-0.1159686988,-0.0042748646,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,183,1,2
105,105,-0.4621661818,-0.9887812740999999,-1.2235807265,-1.1727256855,-0.8012362125,-0.42260634630000005,0.0999405121,0.3518822542,0.2820001766,0.9110915072,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32953,2,2
106,106,-1.1212740901,-0.321000644,-1.0895848435,0.5732696239,-0.022307325,-1.3797355980000001,0.5105053422,0.5674831696,0.026163042400000003,-0.0136047597,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,189,2,2
107,107,0.5690187715,0.2997531811,0.2503739875,0.1270708226,1.8950560905,1.5475651778,0.4694488592,1.2142859161,0.22514748010000002,0.3041300002,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,192,2,2
108,108,-0.4409046364,-0.6972150834999999,-0.28560954489999996,-0.34822790049999996,-0.2819502875,-0.5181667814,0.5926183083,-0.2949204923,-0.5423639225,0.7887662163,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32964,2,2
109,109,-0.4657097727,-0.8665115812,-0.41960542799999995,-0.2900280568,-0.4417305721,-0.5257912842,0.3052229272,-0.2410202634,-0.2865267883,0.7778813387000001,0.5472454751,-0.1004022133,-0.38137793670000003,-0.3211603342,2493,32965,2,2
