,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster,_id
1998-01-10,1.9990000526110328,2.9913333356380463,0.8870833267768224,3.018416677912075,0.8931666662295659,1.9375833322604528,1.9013333568970368,0.8582500020662943,1.9049166987339656,0.8614166676998137,2.9325833270947146,0.8625000019868213,1.929333363970121,0.8914999961853028,1.9219999661048284,13.432583491007492,10.31441679596901,2.0189166416724524,6.007000009218853,5.462083409229916,1.1128333310286207,1.1299166679382318,1.1101666688919063,3.231333325306573,1,499
1998-01-11,1.1140833298365276,1.1203333238760642,1.1213333308696758,1.1205000082651757,2.18183331688245,2.03241664667924,2.828833356499672,2.915083348751068,0.8234999974568685,0.8284166604280472,0.8405000021060306,0.8325833231210709,0.8471666673819224,0.8543333311875662,1.9055833518505128,2.9599999636411667,0.8445000002781549,1.863166704773904,0.8442499935626983,0.8446666548649471,0.8492499987284342,1.1529166599114744,1.1179166535536442,1.1123333275318152,1,500
1998-01-12,3.2635833124319715,1.1222500105698898,1.121499985456467,1.1232500076293948,1.11941667397817,0.8577499985694885,4.047416691978777,4.734416713317232,6.555416703224179,8.713166614373533,4.464833358923602,4.287666693329808,1.457666660348574,0.862583339214325,0.867083340883255,0.8578333407640457,10.637000039219851,18.593416770299296,6.104666719834008,1.002250010768572,2.430750062068304,3.232666671276098,1.1387500166893,1.1500000059604651,1,501
1998-01-13,1.1408333281675984,1.1450833380222325,1.1386666794617968,3.2525000572204643,1.0710000048081068,0.8629999905824661,2.5535000016291933,3.5227499902248365,2.027916664878528,2.967333376407624,3.0865000536044405,3.5387500325838666,0.8621666729450225,0.8921666642030082,7.105833346645043,14.013833284378052,3.4423334300518067,1.2425833543141682,4.293833315372463,2.592166622479757,3.2163332998752527,1.0421666701634726,1.0701666573683424,1.05975001056989,0,502
1998-01-14,1.0523333251476268,3.3414999345938368,1.063000023365022,1.0594166715939841,1.05516666173935,0.992000013589859,2.7562499940395355,3.6674166123072363,3.240249991416928,2.9509166777133964,2.5746666491031647,2.9323333253463093,0.8729999959468842,2.010333329439164,7.712833325068157,8.343000014623009,1.8068333317836125,1.0140000035365435,3.632583320140839,2.16383331020673,1.2707500060399373,2.3329166670640307,1.0525833467642467,1.026249999801317,0,503
1998-01-15,1.0282499889532737,3.140083293120067,1.0204166670640331,1.0212499996026367,1.02566667397817,0.8800833274920783,0.844999998807907,2.6919166644414267,5.519583309690153,1.8553333332141235,2.663249959548314,0.8771666636069616,0.8537500003973643,1.0320833325386043,2.27416671315829,1.8860833446184808,0.8582500070333482,2.8605000227689743,8.417583306630455,14.238416632016495,1.1357499857743585,1.0324166615804038,1.0259999980529153,1.0239166617393485,2,504
1998-01-16,3.1653333008289315,1.019833336273831,1.0228333473205575,1.0206666688124353,1.0225833455721542,0.9340000003576272,4.008499994874,1.527333299318949,3.204499925176308,2.9397499909003577,0.8745833337306976,0.8693333317836127,1.9431666731834425,1.9453333069880767,0.8652500013510385,0.8786666641632715,0.8725000023841858,0.8534166663885115,0.8581666598717373,0.9112499902645744,0.8716666599114739,1.1669166584809618,1.012416660785676,3.1680000027020814,0,505
1998-01-17,1.0245000024636608,1.026333312193554,1.0238333344459534,1.4895000159740457,2.998500009377795,0.8782500078280765,0.8677499989668528,1.4164166500171025,2.901583279172582,0.8450000087420145,0.861666664481163,0.8535833358764648,0.8587500005960464,0.8630000054836274,0.8549999942382177,0.8750833372275036,2.8480832775433864,2.0635000020265584,13.301583369572985,2.140749981005988,1.1120833257834115,1.1112500031789132,1.12024998664856,2.1629166702429465,2,506
1998-01-18,2.173083335161209,1.1199166675408676,1.1231666604677837,1.124416639407476,1.1256666779518123,2.5729999939600625,4.149333303173388,3.3595833679040332,0.8365833361943563,0.8318333377440771,0.8454999973376593,0.8484999984502792,0.8522499948740005,0.8480000098546346,0.8515833318233491,0.8509166687726973,2.103333329161008,4.691500082612035,2.781272720206868,1.1469166874885557,1.2306666672229758,3.2472499907016767,1.1449166735013343,1.1496666570504508,1,507
1998-01-19,3.2872499426205946,1.1356666684150685,1.1374166806538892,3.269083321094512,1.1340833206971492,0.9784166663885121,3.0128332873185517,4.995083406567574,7.370666697621353,4.336666688323022,0.864916667342186,0.8585833311080933,1.4499166409174602,1.4650833358367283,0.8484999984502791,3.21875,0.8561666707197825,2.965833281477293,11.37399993340174,8.939833343029017,1.7832500239213305,1.1136666735013316,3.2628333469231947,1.1385000149408986,2,508
1998-01-20,1.1312499940395369,2.2062500317891423,2.0786666770776114,1.1313333312670382,2.1906666656335148,1.1182499825954444,0.9104166626930232,3.903333321213726,12.806916673978176,6.494666740298268,1.0488333155711498,0.8568333337704339,1.1423333336909611,0.8614999999602636,2.5857500235239663,6.004499981800716,13.449916680653885,5.008916715780887,2.8401667128006616,0.8734166671832403,2.9209999789794283,0.8425000011920929,0.8546666651964187,0.8738333334525427,1,509
1998-01-21,0.8714166680971783,0.8789166659116744,0.8688333233197529,2.989416594306627,0.8706666628519696,0.8631666650374729,0.8445833424727122,0.8455833295981091,0.8537499954303106,0.8562499980131785,1.643416648109754,3.7671666642030073,0.8653333336114883,0.8773333380619684,2.9485000322262485,13.866166591644282,3.9495833516120964,0.8540000021457672,0.846083328127861,8.754499966899559,1.0044999867677673,1.125500003496806,1.118999987840651,1.1311666766802484,2,510
1998-01-22,1.1254166563351966,1.0016666799783709,0.8745833287636439,1.9349166899919483,0.8769166767597198,0.8618333339691163,0.8357500036557514,0.8423333366711935,2.763166631261506,2.9573333064715115,1.948249975840251,1.876500025391576,1.867833286523817,0.8507499943176907,5.369916682442031,11.255583291252467,6.1615000019470845,0.8441666762034097,3.4529999444882047,1.8485000332196524,0.8738333384195962,1.5214166392882669,1.1102499961853007,1.1225833396116884,0,511
1998-01-23,3.2553333242734217,1.130916674931844,1.1201666593551634,1.1210000117619832,0.8677499989668528,0.8592499991257986,0.8442500034968058,2.904500012596449,0.8518333335717521,1.1491666734218595,1.9153333107630441,0.862583339214325,1.4171666403611498,0.8544166634480158,0.8569999982913336,0.8552499959866204,5.6767499546209965,1.471666668852171,1.879250024755792,0.9230000029007596,0.8700833419958748,0.8659166743357974,0.8644166588783264,0.8681666602691015,1,512
1998-01-24,0.8705000032981237,0.8757500052452087,2.9973333577314962,0.8640000025431314,0.8792499999205271,0.8745833337306975,0.8650833368301392,2.795666699608168,0.8471666624148687,0.8455833345651627,1.9107499818007128,0.8580000003178915,0.8693333218495051,0.8701666643222173,1.7226666559775663,0.8595833331346511,0.8431666642427444,0.8499166667461395,9.025749991337452,0.8479999999205271,0.8517500013113021,2.9108332842588482,0.8545000006755191,0.8566666593154272,2,513
1998-01-25,0.8703333437442781,0.8800833374261856,0.8691666722297668,0.8654166658719381,0.8643333266178767,0.8580833325783411,2.950833340485888,1.4274166574080784,1.7822500169277198,0.8366666634877521,2.9095832953850422,0.8401666680971781,1.4917499919732402,4.4344166914621965,3.5082499682903254,1.3434999883174903,1.2619166622559241,2.329166635870933,1.2052500148614247,1.3333333432674417,4.04033327102661,1.450583338737487,2.8969166874885537,1.9421666562557227,0,514
1998-01-26,1.4797499875227624,2.4460833867390956,1.3904999891916912,1.404583324988684,2.29925000667572,4.333749979734416,1.33233333627383,1.269750008980432,3.469749947388964,2.9654166748126354,4.013083299001063,3.324583316842712,2.998583287000656,10.161250074704485,4.613999952872593,1.2216666663686435,3.2711666176716454,15.328666845957422,3.005666613578794,1.3137500137090676,3.9220833679040266,13.392833262681947,4.43608335653941,1.6566666662693017,1,515
1998-01-27,1.5310833156108858,1.387249996264777,2.530249983072283,1.4641666710376755,2.2616666754086805,5.133250037829081,4.450833350420001,7.441250011324889,8.159666578595832,1.3543333243578677,2.214249984050796,0.07550000088910262,0.07591666653752327,0.07525000038246314,1.1529166909555602,0.07575000015397867,2.2940000109374523,3.4789999673763923,1.4838333278894418,2.0917500158151,2.1724999944368992,5.0547500153382625,2.07516668240229,1.765083312988282,1,516
1998-01-28,1.6815833449363715,1.534000009298324,1.7839166621367135,2.724749972422922,3.479083349307373,5.296583374341334,4.5068332552909816,1.194833343227705,1.4241666545470546,3.7284166415532463,3.939000040292745,1.5306666692097988,3.0524999449650423,2.243083328008652,4.709999968608219,3.4729167024294534,1.2701666702826817,1.4384166647990553,1.2246666848659509,3.323249965906144,1.5197499891122177,7.754083275794983,7.009416610002518,1.6369166672229767,0,517
1998-01-29,1.3974166711171467,1.4825833439826968,3.678666681051249,1.4614999691645298,1.383916646242142,5.368083352843922,1.9524166584014893,1.1875833272933969,9.16158331930638,5.025833323597908,6.858749926090248,3.8965833336114883,1.5120000044504798,2.409166619181633,5.676833470662437,5.078333293398222,1.373166675368945,3.4335833191871608,1.475250005722046,2.8963333070278154,7.021750102440518,12.110249956448872,1.6246666709581998,3.4981666803359963,2,518
1998-01-30,1.6317499975363423,1.4587500095367425,1.391499986251196,1.3864166637261717,1.3803333342075368,6.394666681687039,1.5353333254655182,8.043083290259045,9.653583203752833,3.2624166409174653,3.968250041206682,1.8084166695674264,2.1830833256244624,2.7890000194311138,1.3935833324988691,1.5675000051657368,3.063166598478956,1.311666667461395,3.4282500247160606,1.2797499845425278,1.419916659593581,1.5281666517257702,2.6154166658719364,1.3908333381017048,0,519
1998-01-31,1.391750007867813,1.3925833404064183,1.5399167040983837,1.6166666746139524,1.4628333548704793,3.5874999463558126,1.8175833225250253,4.532500023643172,1.2478333363930385,1.2714166591564813,1.2011666744947436,1.135750010609626,0.3265000052439668,0.02625000042219955,1.1045000328061465,0.02483333367854358,4.556500021523485,14.051749944686875,2.531999970475828,2.750583360592523,1.5991666714350383,2.6331666310628252,1.3987500170866651,1.4778333504994725,1,520
1998-02-01,1.618250022331874,1.4704999923706066,1.3943333526452402,1.3927500049273185,3.718250006437301,1.4118333359559374,1.7614999910195672,3.2143333554267866,1.1829999883969615,1.2510833243529005,2.1065833022197045,1.1088333328564957,1.166166678071022,1.456500008702278,1.7220000078280764,1.129666671156884,1.1666666517655049,1.6866666575272875,2.2604166964689867,1.1071666677792866,3.5156667580207195,5.492749979098639,1.5904166400432584,1.4724166889985415,2,521
1998-02-02,1.404833336671194,1.5424166818459817,1.4646666546662652,1.3861666421095526,2.14391671617826,3.7756666789452273,1.2839166671037672,3.4340833028157505,1.0888333370288217,2.880583211779598,1.4963333557049443,3.4729166229565918,2.8545000006755195,7.61899995803833,6.652999997138977,3.3359999805688862,5.347916647791866,7.481666589776669,4.243000075221059,1.2105833341677978,1.287249992291132,3.7676666378974932,6.956999927759168,4.774416695038486,1,522
1998-02-03,1.407583326101303,1.6221666832764958,2.4669999976952903,1.3985833227634423,1.5663333237171166,1.4422499934832256,3.81858331958453,1.1274166703224182,3.184000035127005,10.789000064134576,5.777250051498407,2.20675003528595,1.1380000064770384,1.283499995867411,1.4558333357175204,5.279333402713144,3.52174993852774,13.766666591167448,8.046249965826666,8.156083335479115,3.704416642586392,2.5923333764076237,14.261583248774226,1.6356666783491782,1,523
1998-02-04,1.5428333282470723,1.3815833330154428,1.4646666347980484,1.5351666907469426,3.6819167137146,2.3166666378577547,2.1316666354735685,1.2802499930063882,4.551999946435287,1.6459166655937836,3.635833268364274,1.6964166909456244,1.2657500058412547,1.1857500026623409,3.3380833367506653,3.0715833008289337,0.9235833386580148,5.833416655659676,1.1338333288828533,1.4263333330551775,1.9593333303928384,2.2102499604225163,13.736166715621927,1.536750008662542,1,524
1998-02-05,1.4005833367506686,2.6282500028610247,1.5535833338896443,1.3933333257834126,1.4254166682561231,3.4636666576067587,1.348916669686636,3.7543332775433833,3.18399997552236,2.853666707873346,7.811999971667928,1.842666695515314,1.7768333156903588,2.1752500037352256,2.938666726152104,1.9011666725079217,3.5891666809717817,7.0681665539741525,4.633083348472913,3.495916634798048,1.935666670401892,10.075249969959255,1.4788333276907588,1.4657500088214874,1,525
1998-02-06,2.5419167081515,1.6325833300749448,1.4084999958674116,1.4880833228429158,2.536749998728435,3.6058333218097722,1.1920833289623265,3.3989166071017527,1.941333298881848,2.7594166894753798,1.372749999165534,3.9827499936024338,3.4041667332251935,3.4972500155369435,5.783166666825613,8.434833447138471,8.8735000193119,7.4688334316015235,3.518083353837332,4.129833370447156,1.5820000072320308,2.8643333415190337,1.719416668017706,2.504083315531414,1,526
1998-02-07,1.5621666808923085,1.6165833373864482,1.4770833154519414,1.5381667017936729,1.7151666482289618,2.4951666494210567,1.2039166788260145,2.574333349863688,3.591916690270104,1.1101666688919063,1.207500000794728,1.3377499977747591,1.1634166538715365,0.9176666637261706,0.8994166702032089,0.8910833299160004,0.8756666630506516,0.8932500084241232,1.3442499985297518,1.3344166775544497,8.661416739225388,14.327250083287554,1.76233333349228,1.826000005006791,2,527
1998-02-08,1.408249994119009,2.542833308378856,2.4741666615009303,1.5578333437442788,1.5543333292007449,1.3014166553815203,1.1460000028212858,3.7120833347241136,3.99591661989689,4.020083390176296,5.986416672045982,3.193166688084609,6.3798333952824295,1.3053333312273032,1.4255833377440759,1.804166644811631,1.4191666791836426,1.1917499949534738,1.2219166656335194,1.3463333298762648,1.3368333478768673,1.460250005126,3.637749989827472,1.6912500162919375,0,528
1998-02-09,1.6160000165303547,1.488416661818821,1.4830833474795015,1.6253333191076915,2.213999986648559,4.111749937136967,1.1289166609446204,2.9502500146627413,7.352166622877121,1.2039166539907455,3.790833383798601,3.4203333159287754,1.5146666665871946,6.246916676561037,6.8324999610583,5.098833337426188,10.54366676012675,4.552666664123529,3.2773333390553803,1.4395000139872245,8.35533333818117,7.163250029087063,1.4724166989326486,1.5534166991710672,1,529
1998-02-10,1.6232500076293952,1.476499994595845,1.4755833248297376,3.690083305040998,2.8591667314370475,1.4260833313067751,1.7776666233936946,3.3929999470710723,1.1949999928474426,2.2914999773105,2.5916666587193804,7.829666684071225,1.8485833158095681,3.720083350936581,1.5344166606664655,10.04608339071275,8.164249991377202,2.497833316524824,2.2308333317438755,1.5419999857743567,10.72000004847844,2.7870833079020207,1.5150833229223888,1.6259166498978939,1,530
1998-02-11,2.584833333889648,1.4753333230813348,1.8132500052452096,1.4695833027362823,2.123250007629394,3.53549998501936,1.1897500008344646,4.7696666220824016,8.031666611631707,6.313666741053268,2.2890833020210235,1.2139166692892709,1.3965833137432735,1.2323333223660784,7.8251666227976475,8.305916627248125,3.5683333575725484,13.141333296895025,3.0124999930461236,2.2014166961113597,3.749250024557112,8.819833387931181,1.8649166723092392,1.5166666706403091,1,531
1998-02-12,1.4871666530768086,1.4728333353996284,3.673750003178915,1.5538333356380465,2.251166671514512,1.6864166557788849,3.3275000254313176,1.744500011205674,3.549083262681961,1.2161666701237364,5.783666635553043,1.4395000040531167,3.0372500171264014,8.778999964396155,7.376249924302102,13.818416595458975,4.279583275318147,4.0364166001478825,4.699000020821899,4.905416756868363,10.074000030755995,2.4099999765555054,1.228333334128062,1.3963333169619263,0,532
1998-02-13,3.6729999979337014,1.553416679302851,1.4776666462421426,1.3850833078225449,2.326916699608166,1.564833343029022,3.786250010132791,1.2180000046888992,2.307833328843119,6.1547499597072575,1.1649999966224036,2.85983330011368,1.3539166649182648,2.2317500213782,5.998416552941009,7.697250008583069,3.335750013589859,13.355249961217249,5.3007500171661395,2.3320833494265907,1.1305833260218303,2.4858333269755035,5.759833395481107,1.1855833530426017,1,533
1998-02-14,1.1753333210945134,1.7819999953111023,1.5481666525204976,3.6524999936421736,1.4074999888738005,2.000250011682509,6.305416598916049,3.24841666221619,1.0376666734615965,1.1126666714747748,3.26983329157034,1.1972499936819083,1.1303333441416428,1.1241666624943416,3.1511666377385463,1.856727269562808,8.122583389282228,2.922583326697348,9.81674993038178,1.3679999907811469,1.2644999921321884,1.5269999802112582,1.5614166855812073,2.522166669368741,1,534
1998-02-15,1.4026666482289651,1.624333331982296,1.4694166382153842,1.4766666690508523,1.398916661739351,2.5121666689713824,2.364499981204668,2.1600833684206,10.087333271900821,1.8538333326578136,5.586666693290076,3.1916666676600767,3.7806666245063107,11.608166684707001,1.5538333306709942,3.553416669368746,1.3845833291610088,1.8903333544731125,2.1014166225989666,1.4557499935229614,1.500166654586791,3.474166631698605,1.7414166529973358,1.6579999923706052,0,535
1998-02-16,2.6587499678134923,2.6464999814828265,1.7513333161671956,1.5125832955042526,1.6053333381811763,5.231333315372475,1.9329999635616941,3.3004166980584446,4.241833314299577,2.5080000013113017,2.1697499801715248,1.1916666626930237,4.0028333862622585,5.481083353360496,6.017083351810776,7.707833295067147,1.4691666414340323,11.720666627089185,11.235583255688343,3.4640000263849835,2.4300833443800607,11.651416718959801,4.858166704575212,2.6071666280428576,1,536
1998-02-17,1.5258333384990708,1.5253333250681549,1.6023333271344502,1.5944999853769943,3.690250049034757,4.517249981562299,3.260500013828277,1.3096666683753329,10.081999957561496,1.3495833327372873,1.2700000007947292,1.7693333327770226,2.2356666872898727,4.6489999691645325,8.513749937216446,18.20533347129821,8.112666601936022,5.6294166545073185,3.4330833355585675,2.6105833550294237,4.3831666211287175,9.22624998291335,13.275083144505825,1.5179166893164326,1,537
1998-02-18,1.4374166528383905,1.5175000131130223,1.50408332546552,3.6434999306996665,2.2678333322207127,5.297750006119408,1.1794166664282475,3.1585832933584825,2.681416695316631,5.700666581590973,2.5447500298420587,6.263499975204472,4.547083377838139,3.809749985734623,4.298750042915342,3.3950000007947287,6.772916629910473,14.858333269755034,2.233916655182835,4.045249948898953,3.4782500565052032,5.939833313226703,12.074916491905832,1.3793333272139232,1,538
1998-02-19,1.385083317756654,3.4888333280881216,1.37241667509079,1.3784166872501384,2.1424166858196263,3.619333321849509,1.1789999852577846,4.5979166875282935,1.7184166957934697,2.3349166562159858,1.043916662534078,1.6808333446582155,2.756666675209999,1.8647499730189632,2.648833274841308,3.768416732549668,1.6248333056767783,2.275333305199944,3.6991666853427887,13.69908340771994,8.445833345254263,10.7279167175293,12.058916687965395,1.4793333212534592,2,539
1998-02-20,1.380333334207534,1.4101666708787295,3.51608337958654,1.3110833366711945,2.09550001223882,3.3435833404461537,1.0941666613022487,4.246833398938182,1.1274999976158149,2.1263333161672,1.7261666655540473,1.0959166636069624,1.7444166392087934,10.436666597922637,3.11233338713646,8.393000011642778,13.685833215713492,3.637750044465065,4.6390833457310965,4.487666701277097,1.1024166742960608,1.3270833343267443,3.680166671673456,2.566749970118205,1,540
1998-02-21,1.4690833588441226,1.4469166696071625,2.4435832997163174,1.3827499846617377,2.1106666823228184,6.480666627486542,1.1074166744947438,1.7254166652758909,2.1024999717871378,1.1845000137885409,1.2044999897480009,1.1975000003973648,1.1139999975760777,1.1114999949932096,13.484333276748655,9.332916632294664,1.1375833451747888,4.13983343044916,3.8750000049670486,4.93783339858055,13.959250052769995,7.827833404143647,1.7078333397706351,1.618916690349579,2,541
1998-02-22,1.3935832977294915,4.6374167303244365,1.51583335796992,1.3999166488647459,1.4720833301544198,1.4648333092530568,1.1295833239952724,1.1104166756073637,5.4040000709620335,1.2322500000397372,1.2283333490292232,2.8446667244036994,6.582750007510192,8.083000048995006,1.312833338975907,1.173249999682108,3.5302500128746037,1.4703333427508678,1.1848333328962315,1.3030833154916763,5.183833271265028,2.2998332778612776,1.6465833187103274,1.537999997536342,0,542
1998-02-23,1.5748333533604926,1.5160000026226053,2.610833366711936,1.4969166715939852,2.3654166360696154,2.734916642308237,1.2739166667064032,9.37449998656909,7.4413333286841725,1.4359166622161863,3.38758328060309,1.850333333015442,2.4720000078280773,8.56274998188019,4.287916645407677,2.735249991218248,9.302583341797193,10.2035833944877,4.379249985019366,2.3050833245118443,4.5615833699703225,7.461833278338102,6.7385833164056095,1.1803333461284633,1,543
1998-02-24,1.1804166734218609,2.2335833112398817,2.242500007152558,1.1662500103314737,2.558750073115032,4.573166698217394,0.8736666689316434,3.5676666448513656,8.200833345452942,0.8864999959866205,1.5093333224455512,0.9010833253463107,2.2824166516462987,4.368583296736083,8.791000058253609,3.3736666267116857,0.9541666607062024,14.529583374659214,6.35858336091042,0.2058333276460568,1.318749995281299,2.7853333478172555,11.350166589021676,5.885583351055787,1,544
1998-02-25,1.602916630605855,0.4626666630307834,0.4617500031987826,2.6344166373213054,1.3467499886949854,3.026500036319094,0.2310833334922792,0.1788333343962827,2.228833373636002,0.09000000047187011,3.760916681339346,0.9209166715542476,0.9155833373467128,1.528833354512851,1.5058333029349644,0.9529166718324024,12.929499949018163,7.262083202600483,3.0139166613419874,7.663416564464566,5.0353334248065975,9.58850006262461,6.864833245674764,1.1589166820049293,1,545
1998-02-26,1.1661666830380768,1.1600833237171175,1.1662500003973653,2.458250006039942,1.2616666555404668,7.314416716496153,0.8680833280086518,2.9519166251023594,1.5139166514078772,13.70274996757506,2.1159166693687417,4.966500009099646,5.651583338777223,7.286416729291282,5.286833355824154,0.8894166698058447,0.8884166677792865,2.600166678428647,16.223000049591082,7.200416763623557,6.791333228349688,10.41125003496805,5.8889166911443125,1.4624999860922498,2,546
1998-02-27,1.6839166680971775,3.6630833248297403,1.5442499915758774,1.780083338419596,2.318999985853832,2.6025833288828526,3.346083382765455,2.976166615883507,1.4553333173195515,2.318499982357022,1.409250006079674,1.1967499802509938,1.5805833389361696,2.468333363533021,2.046090911735188,3.5682500054438897,11.116416474183405,13.568999926249168,5.54250001410643,1.4144166707992565,1.6666666666666667,1.5357500116030385,3.507416675488153,1.6239999830722809,1,547
1998-02-28,1.6171666483084364,1.4599999785423272,1.4495000044504802,1.5267500181992852,1.5908333361148843,1.3080833256244666,5.30566662053266,1.7500000149011603,1.1712500055631,2.2900833239158,1.2320833305517838,1.205333342154821,1.1325833251078925,3.7731666664282435,1.2064166764418291,1.283833339810372,1.2166666636864345,5.316916674375532,3.3416666587193764,12.036749998728425,8.710666726032889,1.5206666588783266,1.4445000092188531,1.4666666587193808,2,548
1998-03-01,3.5388333002726267,1.5461666683355968,1.5432499845822651,1.3910833199818926,1.38883333404859,1.2893333286046975,1.74983336031437,3.346916625897088,3.3168332775433815,1.0871666769186652,1.1054166704416273,1.1794166664282482,1.1255833357572549,3.308333307504657,1.3843333423137674,3.868416671951608,2.245833332339918,2.0012500236431765,1.4314166704813642,1.4719166556994108,3.896000007788341,3.0095833738644933,2.81424997250239,1.492166658242544,2,549
1998-03-02,2.5970833798249564,2.655583302179976,1.386749992767971,1.4629999895890533,2.208916664123535,3.4437499791383765,1.912666673461596,7.102416639526679,3.2313333104054136,7.0454166779915495,2.254333322246872,4.3295833667119314,1.7792499860127762,4.100333377718926,8.963666598002117,5.234583422541623,15.349250157674158,7.601583356658624,3.637083321809767,1.4079166501760485,2.119083335002262,7.388999919096631,14.860166629155467,2.8688333133856427,1,550
1998-03-03,1.6448333362738277,2.7265000144640616,2.9265833099683087,1.8222500185171784,1.7640000085035958,10.783166552583387,1.4047500044107444,3.0099166780710203,10.93558335800966,3.8240000406901102,4.666166604186092,3.5274166564146667,4.4282500197490045,6.468749955296519,1.2565000007549922,1.7524166554212568,3.5407499621311795,8.382749954859412,15.250500162442524,3.4900833368301387,4.217833280563354,1.9525833229223883,1.759666681289673,2.5398333768049906,1,551
